Ticker,Date,Spot_Rate,Qualifier,Qualifier_Description
index,,data_Value,qualifier,qualifier_Description
FBXD,2025-02-20,2500,ESAW,Europe South America West
FBXD,2025-02-20,4086,CMED,China Mediterranean
FBXD,2025-02-20,462,NAWC,North America West China
FBXD,2025-02-20,3946,CNAW,China North America West
FBXD,2025-02-20,530,MEDC,Mediterranean China
FBXD,2025-02-20,620,NAEE,North America East Europe
FBXD,2025-02-20,425,NAEC,North America East China
FBXD,2025-02-20,2866,CNER,China North Europe
FBXD,2025-02-20,1102,PANA,China North America East - West Spread
FBXD,2025-02-19,5604,CNAE,China North America East
FBXD,2025-02-19,462,NAWC,North America West China
FBXD,2025-02-19,425,NERC,North Europe China
FBXD,2025-02-19,883,ESAE,Europe South America East
FBXD,2025-02-19,2130,ENAE,Europe North America East
FBXD,2025-02-19,3057,GLBL,Global
FBXD,2025-02-19,2500,ESAW,Europe South America West
FBXD,2025-02-19,1078,PANA,China North America East - West Spread
FBXD,2025-02-19,4526,CNAW,China North America West
FBXD,2025-02-19,4086,CMED,China Mediterranean
FBXD,2025-02-19,480,MEDC,Mediterranean China
FBXD,2025-02-19,2866,CNER,China North Europe
FBXD,2025-02-19,425,NAEC,North America East China
FBXD,2025-02-19,620,NAEE,North America East Europe
FBXD,2025-02-18,6400,CNAE,China North America East
FBXD,2025-02-18,407,NAWC,North America West China
FBXD,2025-02-18,405,NERC,North Europe China
FBXD,2025-02-18,4230,CMED,China Mediterranean
FBXD,2025-02-18,2130,ENAE,Europe North America East
FBXD,2025-02-18,851,ESAE,Europe South America East
FBXD,2025-02-18,1700,PANA,China North America East - West Spread
FBXD,2025-02-18,2421,ESAW,Europe South America West
FBXD,2025-02-18,3233,GLBL,Global
FBXD,2025-02-18,4700,CNAW,China North America West
FBXD,2025-02-18,639,NAEE,North America East Europe
FBXD,2025-02-18,430,NAEC,North America East China
FBXD,2025-02-18,2971,CNER,China North Europe
FBXD,2025-02-18,480,MEDC,Mediterranean China
FBXD,2025-02-17,407,NAWC,North America West China
FBXD,2025-02-17,405,NERC,North Europe China
FBXD,2025-02-17,765,ESAE,Europe South America East
FBXD,2025-02-17,2130,ENAE,Europe North America East
FBXD,2025-02-17,1700,PANA,China North America East - West Spread
FBXD,2025-02-17,3228,GLBL,Global
FBXD,2025-02-17,2297,ESAW,Europe South America West
FBXD,2025-02-17,4700,CNAW,China North America West
FBXD,2025-02-17,430,NAEC,North America East China
FBXD,2025-02-17,6400,CNAE,China North America East
FBXD,2025-02-17,653,NAEE,North America East Europe
FBXD,2025-02-17,480,MEDC,Mediterranean China
FBXD,2025-02-17,3044,CNER,China North Europe
FBXD,2025-02-17,4073,CMED,China Mediterranean
FBXD,2025-02-14,6400,CNAE,China North America East
FBXD,2025-02-14,427,NERC,North Europe China
FBXD,2025-02-14,4470,CMED,China Mediterranean
FBXD,2025-02-14,765,ESAE,Europe South America East
FBXD,2025-02-14,2373,ESAW,Europe South America West
FBXD,2025-02-14,3318,GLBL,Global
FBXD,2025-02-14,4700,CNAW,China North America West
FBXD,2025-02-14,436,NAEC,North America East China
FBXD,2025-02-14,407,NAWC,North America West China
FBXD,2025-02-14,618,NAEE,North America East Europe
FBXD,2025-02-14,480,MEDC,Mediterranean China
FBXD,2025-02-14,2130,ENAE,Europe North America East
FBXD,2025-02-14,3261,CNER,China North Europe
FBXD,2025-02-14,1700,PANA,China North America East - West Spread
FBXD,2025-02-13,4400,CMED,China Mediterranean
FBXD,2025-02-13,765,ESAE,Europe South America East
FBXD,2025-02-13,3279,GLBL,Global
FBXD,2025-02-13,2130,ENAE,Europe North America East
FBXD,2025-02-13,2301,ESAW,Europe South America West
FBXD,2025-02-13,407,NERC,North Europe China
FBXD,2025-02-13,4751,CNAW,China North America West
FBXD,2025-02-13,6370,CNAE,China North America East
FBXD,2025-02-13,442,NAWC,North America West China
FBXD,2025-02-13,3060,CNER,China North Europe
FBXD,2025-02-13,480,MEDC,Mediterranean China
FBXD,2025-02-13,618,NAEE,North America East Europe
FBXD,2025-02-13,436,NAEC,North America East China
FBXD,2025-02-13,1619,PANA,China North America East - West Spread
FBXD,2025-02-12,6400,CNAE,China North America East
FBXD,2025-02-12,4412,CMED,China Mediterranean
FBXD,2025-02-12,2130,ENAE,Europe North America East
FBXD,2025-02-12,765,ESAE,Europe South America East
FBXD,2025-02-12,3288,GLBL,Global
FBXD,2025-02-12,4744,CNAW,China North America West
FBXD,2025-02-12,425,NERC,North Europe China
FBXD,2025-02-12,442,NAWC,North America West China
FBXD,2025-02-12,3081,CNER,China North Europe
FBXD,2025-02-12,621,NAEE,North America East Europe
FBXD,2025-02-12,480,MEDC,Mediterranean China
FBXD,2025-02-12,430,NAEC,North America East China
FBXD,2025-02-12,1656,PANA,China North America East - West Spread
FBXD,2025-02-12,2297,ESAW,Europe South America West
FBXD,2025-02-11,407,NAWC,North America West China
FBXD,2025-02-11,6400,CNAE,China North America East
FBXD,2025-02-11,4415,CMED,China Mediterranean
FBXD,2025-02-11,431,NERC,North Europe China
FBXD,2025-02-11,2130,ENAE,Europe North America East
FBXD,2025-02-11,765,ESAE,Europe South America East
FBXD,2025-02-11,3294,GLBL,Global
FBXD,2025-02-11,4778,CNAW,China North America West
FBXD,2025-02-11,430,NAEC,North America East China
FBXD,2025-02-11,626,NAEE,North America East Europe
FBXD,2025-02-11,3081,CNER,China North Europe
FBXD,2025-02-11,480,MEDC,Mediterranean China
FBXD,2025-02-11,2211,ESAW,Europe South America West
FBXD,2025-02-11,1622,PANA,China North America East - West Spread
FBXD,2025-02-10,442,NAWC,North America West China
FBXD,2025-02-10,6421,CNAE,China North America East
FBXD,2025-02-10,4541,CMED,China Mediterranean
FBXD,2025-02-10,440,NERC,North Europe China
FBXD,2025-02-10,3379,GLBL,Global
FBXD,2025-02-10,2130,ENAE,Europe North America East
FBXD,2025-02-10,1578,PANA,China North America East - West Spread
FBXD,2025-02-10,4843,CNAW,China North America West
FBXD,2025-02-10,480,MEDC,Mediterranean China
FBXD,2025-02-10,765,ESAE,Europe South America East
FBXD,2025-02-10,430,NAEC,North America East China
FBXD,2025-02-10,3327,CNER,China North Europe
FBXD,2025-02-10,626,NAEE,North America East Europe
FBXD,2025-02-10,2211,ESAW,Europe South America West
FBXD,2025-02-07,6671,CNAE,China North America East
FBXD,2025-02-07,442,NAWC,North America West China
FBXD,2025-02-07,445,NERC,North Europe China
FBXD,2025-02-07,4560,CMED,China Mediterranean
FBXD,2025-02-07,3394,GLBL,Global
FBXD,2025-02-07,2130,ENAE,Europe North America East
FBXD,2025-02-07,765,ESAE,Europe South America East
FBXD,2025-02-07,1795,PANA,China North America East - West Spread
FBXD,2025-02-07,4876,CNAW,China North America West
FBXD,2025-02-07,480,MEDC,Mediterranean China
FBXD,2025-02-07,420,NAEC,North America East China
FBXD,2025-02-07,3191,CNER,China North Europe
FBXD,2025-02-07,626,NAEE,North America East Europe
FBXD,2025-02-07,2147,ESAW,Europe South America West
FBXD,2025-02-06,442,NAWC,North America West China
FBXD,2025-02-06,4554,CMED,China Mediterranean
FBXD,2025-02-06,3427,GLBL,Global
FBXD,2025-02-06,765,ESAE,Europe South America East
FBXD,2025-02-06,2130,ENAE,Europe North America East
FBXD,2025-02-06,2123,ESAW,Europe South America West
FBXD,2025-02-06,420,NAEC,North America East China
FBXD,2025-02-06,431,NERC,North Europe China
FBXD,2025-02-06,4876,CNAW,China North America West
FBXD,2025-02-06,6671,CNAE,China North America East
FBXD,2025-02-06,3367,CNER,China North Europe
FBXD,2025-02-06,631,NAEE,North America East Europe
FBXD,2025-02-06,480,MEDC,Mediterranean China
FBXD,2025-02-06,1795,PANA,China North America East - West Spread
FBXD,2025-02-05,6591,CNAE,China North America East
FBXD,2025-02-05,436,NAWC,North America West China
FBXD,2025-02-05,4567,CMED,China Mediterranean
FBXD,2025-02-05,765,ESAE,Europe South America East
FBXD,2025-02-05,2123,ESAW,Europe South America West
FBXD,2025-02-05,2130,ENAE,Europe North America East
FBXD,2025-02-05,1655,PANA,China North America East - West Spread
FBXD,2025-02-05,3439,GLBL,Global
FBXD,2025-02-05,3399,CNER,China North Europe
FBXD,2025-02-05,438,NERC,North Europe China
FBXD,2025-02-05,4936,CNAW,China North America West
FBXD,2025-02-05,631,NAEE,North America East Europe
FBXD,2025-02-05,480,MEDC,Mediterranean China
FBXD,2025-02-05,420,NAEC,North America East China
FBXD,2025-02-04,436,NAWC,North America West China
FBXD,2025-02-04,6591,CNAE,China North America East
FBXD,2025-02-04,438,NERC,North Europe China
FBXD,2025-02-04,4483,CMED,China Mediterranean
FBXD,2025-02-04,3439,GLBL,Global
FBXD,2025-02-04,765,ESAE,Europe South America East
FBXD,2025-02-04,2130,ENAE,Europe North America East
FBXD,2025-02-04,1655,PANA,China North America East - West Spread
FBXD,2025-02-04,4936,CNAW,China North America West
FBXD,2025-02-04,420,NAEC,North America East China
FBXD,2025-02-04,3445,CNER,China North Europe
FBXD,2025-02-04,631,NAEE,North America East Europe
FBXD,2025-02-04,480,MEDC,Mediterranean China
FBXD,2025-02-04,2123,ESAW,Europe South America West
FBXD,2025-02-03,436,NAWC,North America West China
FBXD,2025-02-03,6755,CNAE,China North America East
FBXD,2025-02-03,4580,CMED,China Mediterranean
FBXD,2025-02-03,765,ESAE,Europe South America East
FBXD,2025-02-03,2123,ESAW,Europe South America West
FBXD,2025-02-03,2130,ENAE,Europe North America East
FBXD,2025-02-03,3479,GLBL,Global
FBXD,2025-02-03,438,NERC,North Europe China
FBXD,2025-02-03,4896,CNAW,China North America West
FBXD,2025-02-03,687,NAEE,North America East Europe
FBXD,2025-02-03,410,NAEC,North America East China
FBXD,2025-02-03,3530,CNER,China North Europe
FBXD,2025-02-03,1859,PANA,China North America East - West Spread
FBXD,2025-02-03,480,MEDC,Mediterranean China
FBXD,2025-01-31,360,NAWC,North America West China
FBXD,2025-01-31,6755,CNAE,China North America East
FBXD,2025-01-31,5075,CMED,China Mediterranean
FBXD,2025-01-31,474,NERC,North Europe China
FBXD,2025-01-31,765,ESAE,Europe South America East
FBXD,2025-01-31,2130,ENAE,Europe North America East
FBXD,2025-01-31,3589,GLBL,Global
FBXD,2025-01-31,2371,ESAW,Europe South America West
FBXD,2025-01-31,1666,PANA,China North America East - West Spread
FBXD,2025-01-31,5089,CNAW,China North America West
FBXD,2025-01-31,569,NAEE,North America East Europe
FBXD,2025-01-31,480,MEDC,Mediterranean China
FBXD,2025-01-31,3582,CNER,China North Europe
FBXD,2025-01-31,491,NAEC,North America East China
FBXD,2025-01-30,360,NAWC,North America West China
FBXD,2025-01-30,5075,CMED,China Mediterranean
FBXD,2025-01-30,488,NERC,North Europe China
FBXD,2025-01-30,2131,ENAE,Europe North America East
FBXD,2025-01-30,765,ESAE,Europe South America East
FBXD,2025-01-30,1666,PANA,China North America East - West Spread
FBXD,2025-01-30,3591,GLBL,Global
FBXD,2025-01-30,5089,CNAW,China North America West
FBXD,2025-01-30,6755,CNAE,China North America East
FBXD,2025-01-30,569,NAEE,North America East Europe
FBXD,2025-01-30,480,MEDC,Mediterranean China
FBXD,2025-01-30,3582,CNER,China North Europe
FBXD,2025-01-30,491,NAEC,North America East China
FBXD,2025-01-30,2371,ESAW,Europe South America West
FBXD,2025-01-29,6705,CNAE,China North America East
FBXD,2025-01-29,488,NERC,North Europe China
FBXD,2025-01-29,2132,ENAE,Europe North America East
FBXD,2025-01-29,3590,GLBL,Global
FBXD,2025-01-29,1611,PANA,China North America East - West Spread
FBXD,2025-01-29,5062,CMED,China Mediterranean
FBXD,2025-01-29,5094,CNAW,China North America West
FBXD,2025-01-29,360,NAWC,North America West China
FBXD,2025-01-29,480,MEDC,Mediterranean China
FBXD,2025-01-29,569,NAEE,North America East Europe
FBXD,2025-01-29,765,ESAE,Europe South America East
FBXD,2025-01-29,491,NAEC,North America East China
FBXD,2025-01-29,3611,CNER,China North Europe
FBXD,2025-01-29,2371,ESAW,Europe South America West
FBXD,2025-01-28,369,NAWC,North America West China
FBXD,2025-01-28,6705,CNAE,China North America East
FBXD,2025-01-28,5048,CMED,China Mediterranean
FBXD,2025-01-28,2133,ENAE,Europe North America East
FBXD,2025-01-28,1640,PANA,China North America East - West Spread
FBXD,2025-01-28,765,ESAE,Europe South America East
FBXD,2025-01-28,3599,GLBL,Global
FBXD,2025-01-28,491,NAEC,North America East China
FBXD,2025-01-28,5065,CNAW,China North America West
FBXD,2025-01-28,569,NAEE,North America East Europe
FBXD,2025-01-28,480,MEDC,Mediterranean China
FBXD,2025-01-28,3695,CNER,China North Europe
FBXD,2025-01-28,2371,ESAW,Europe South America West
FBXD,2025-01-28,488,NERC,North Europe China
FBXD,2025-01-27,6668,CNAE,China North America East
FBXD,2025-01-27,398,NAWC,North America West China
FBXD,2025-01-27,5083,CMED,China Mediterranean
FBXD,2025-01-27,3631,GLBL,Global
FBXD,2025-01-27,765,ESAE,Europe South America East
FBXD,2025-01-27,2134,ENAE,Europe North America East
FBXD,2025-01-27,2371,ESAW,Europe South America West
FBXD,2025-01-27,491,NERC,North Europe China
FBXD,2025-01-27,5051,CNAW,China North America West
FBXD,2025-01-27,569,NAEE,North America East Europe
FBXD,2025-01-27,480,MEDC,Mediterranean China
FBXD,2025-01-27,3863,CNER,China North Europe
FBXD,2025-01-27,491,NAEC,North America East China
FBXD,2025-01-27,1617,PANA,China North America East - West Spread
FBXD,2025-01-24,6670,CNAE,China North America East
FBXD,2025-01-24,5052,CMED,China Mediterranean
FBXD,2025-01-24,2172,ENAE,Europe North America East
FBXD,2025-01-24,3652,GLBL,Global
FBXD,2025-01-24,779,ESAE,Europe South America East
FBXD,2025-01-24,1519,PANA,China North America East - West Spread
FBXD,2025-01-24,2366,ESAW,Europe South America West
FBXD,2025-01-24,498,NERC,North Europe China
FBXD,2025-01-24,5151,CNAW,China North America West
FBXD,2025-01-24,569,NAEE,North America East Europe
FBXD,2025-01-24,369,NAWC,North America West China
FBXD,2025-01-24,480,MEDC,Mediterranean China
FBXD,2025-01-24,3860,CNER,China North Europe
FBXD,2025-01-24,512,NAEC,North America East China
FBXD,2025-01-23,6670,CNAE,China North America East
FBXD,2025-01-23,369,NAWC,North America West China
FBXD,2025-01-23,5082,CMED,China Mediterranean
FBXD,2025-01-23,498,NERC,North Europe China
FBXD,2025-01-23,794,ESAE,Europe South America East
FBXD,2025-01-23,2172,ENAE,Europe North America East
FBXD,2025-01-23,1519,PANA,China North America East - West Spread
FBXD,2025-01-23,3707,GLBL,Global
FBXD,2025-01-23,4118,CNER,China North Europe
FBXD,2025-01-23,5151,CNAW,China North America West
FBXD,2025-01-23,480,MEDC,Mediterranean China
FBXD,2025-01-23,569,NAEE,North America East Europe
FBXD,2025-01-23,512,NAEC,North America East China
FBXD,2025-01-23,2366,ESAW,Europe South America West
FBXD,2025-01-22,6651,CNAE,China North America East
FBXD,2025-01-22,369,NAWC,North America West China
FBXD,2025-01-22,5073,CMED,China Mediterranean
FBXD,2025-01-22,498,NERC,North Europe China
FBXD,2025-01-22,2172,ENAE,Europe North America East
FBXD,2025-01-22,794,ESAE,Europe South America East
FBXD,2025-01-22,3625,GLBL,Global
FBXD,2025-01-22,4794,CNAW,China North America West
FBXD,2025-01-22,569,NAEE,North America East Europe
FBXD,2025-01-22,480,MEDC,Mediterranean China
FBXD,2025-01-22,512,NAEC,North America East China
FBXD,2025-01-22,4146,CNER,China North Europe
FBXD,2025-01-22,2366,ESAW,Europe South America West
FBXD,2025-01-22,1857,PANA,China North America East - West Spread
FBXD,2025-01-21,396,NAWC,North America West China
FBXD,2025-01-21,6651,CNAE,China North America East
FBXD,2025-01-21,501,NERC,North Europe China
FBXD,2025-01-21,2172,ENAE,Europe North America East
FBXD,2025-01-21,819,ESAE,Europe South America East
FBXD,2025-01-21,2382,ESAW,Europe South America West
FBXD,2025-01-21,3626,GLBL,Global
FBXD,2025-01-21,5059,CMED,China Mediterranean
FBXD,2025-01-21,4794,CNAW,China North America West
FBXD,2025-01-21,570,NAEE,North America East Europe
FBXD,2025-01-21,480,MEDC,Mediterranean China
FBXD,2025-01-21,4146,CNER,China North Europe
FBXD,2025-01-21,501,NAEC,North America East China
FBXD,2025-01-21,1857,PANA,China North America East - West Spread
FBXD,2025-01-20,396,NAWC,North America West China
FBXD,2025-01-20,6637,CNAE,China North America East
FBXD,2025-01-20,5107,CMED,China Mediterranean
FBXD,2025-01-20,501,NERC,North Europe China
FBXD,2025-01-20,844,ESAE,Europe South America East
FBXD,2025-01-20,2172,ENAE,Europe North America East
FBXD,2025-01-20,3671,GLBL,Global
FBXD,2025-01-20,1835,PANA,China North America East - West Spread
FBXD,2025-01-20,4802,CNAW,China North America West
FBXD,2025-01-20,4339,CNER,China North Europe
FBXD,2025-01-20,480,MEDC,Mediterranean China
FBXD,2025-01-20,570,NAEE,North America East Europe
FBXD,2025-01-20,516,NAEC,North America East China
FBXD,2025-01-20,2382,ESAW,Europe South America West
FBXD,2025-01-17,510,NERC,North Europe China
FBXD,2025-01-17,5216,CMED,China Mediterranean
FBXD,2025-01-17,844,ESAE,Europe South America East
FBXD,2025-01-17,2140,ENAE,Europe North America East
FBXD,2025-01-17,3757,GLBL,Global
FBXD,2025-01-17,4978,CNAW,China North America West
FBXD,2025-01-17,390,NAWC,North America West China
FBXD,2025-01-17,6557,CNAE,China North America East
FBXD,2025-01-17,480,MEDC,Mediterranean China
FBXD,2025-01-17,570,NAEE,North America East Europe
FBXD,2025-01-17,4561,CNER,China North Europe
FBXD,2025-01-17,504,NAEC,North America East China
FBXD,2025-01-17,2462,ESAW,Europe South America West
FBXD,2025-01-17,1579,PANA,China North America East - West Spread
FBXD,2025-01-16,6598,CNAE,China North America East
FBXD,2025-01-16,390,NAWC,North America West China
FBXD,2025-01-16,828,ESAE,Europe South America East
FBXD,2025-01-16,2140,ENAE,Europe North America East
FBXD,2025-01-16,3776,GLBL,Global
FBXD,2025-01-16,1603,PANA,China North America East - West Spread
FBXD,2025-01-16,5228,CMED,China Mediterranean
FBXD,2025-01-16,4995,CNAW,China North America West
FBXD,2025-01-16,504,NAEC,North America East China
FBXD,2025-01-16,570,NAEE,North America East Europe
FBXD,2025-01-16,480,MEDC,Mediterranean China
FBXD,2025-01-16,4600,CNER,China North Europe
FBXD,2025-01-16,2449,ESAW,Europe South America West
FBXD,2025-01-16,510,NERC,North Europe China
FBXD,2025-01-15,6592,CNAE,China North America East
FBXD,2025-01-15,390,NAWC,North America West China
FBXD,2025-01-15,5257,CMED,China Mediterranean
FBXD,2025-01-15,507,NERC,North Europe China
FBXD,2025-01-15,3778,GLBL,Global
FBXD,2025-01-15,828,ESAE,Europe South America East
FBXD,2025-01-15,2449,ESAW,Europe South America West
FBXD,2025-01-15,1597,PANA,China North America East - West Spread
FBXD,2025-01-15,4995,CNAW,China North America West
FBXD,2025-01-15,480,MEDC,Mediterranean China
FBXD,2025-01-15,570,NAEE,North America East Europe
FBXD,2025-01-15,2140,ENAE,Europe North America East
FBXD,2025-01-15,4600,CNER,China North Europe
FBXD,2025-01-15,504,NAEC,North America East China
FBXD,2025-01-14,6917,CNAE,China North America East
FBXD,2025-01-14,520,NERC,North Europe China
FBXD,2025-01-14,5362,CMED,China Mediterranean
FBXD,2025-01-14,3994,GLBL,Global
FBXD,2025-01-14,844,ESAE,Europe South America East
FBXD,2025-01-14,2140,ENAE,Europe North America East
FBXD,2025-01-14,1239,PANA,China North America East - West Spread
FBXD,2025-01-14,5678,CNAW,China North America West
FBXD,2025-01-14,480,MEDC,Mediterranean China
FBXD,2025-01-14,4600,CNER,China North Europe
FBXD,2025-01-14,399,NAWC,North America West China
FBXD,2025-01-14,491,NAEC,North America East China
FBXD,2025-01-14,541,NAEE,North America East Europe
FBXD,2025-01-14,2449,ESAW,Europe South America West
FBXD,2025-01-13,386,NAWC,North America West China
FBXD,2025-01-13,6911,CNAE,China North America East
FBXD,2025-01-13,5353,CMED,China Mediterranean
FBXD,2025-01-13,549,NERC,North Europe China
FBXD,2025-01-13,2140,ENAE,Europe North America East
FBXD,2025-01-13,844,ESAE,Europe South America East
FBXD,2025-01-13,954,PANA,China North America East - West Spread
FBXD,2025-01-13,4161,GLBL,Global
FBXD,2025-01-13,5957,CNAW,China North America West
FBXD,2025-01-13,535,NAEE,North America East Europe
FBXD,2025-01-13,480,MEDC,Mediterranean China
FBXD,2025-01-13,491,NAEC,North America East China
FBXD,2025-01-13,5110,CNER,China North Europe
FBXD,2025-01-13,2449,ESAW,Europe South America West
FBXD,2025-01-10,377,NAWC,North America West China
FBXD,2025-01-10,6897,CNAE,China North America East
FBXD,2025-01-10,5771,CMED,China Mediterranean
FBXD,2025-01-10,1000,ESAE,Europe South America East
FBXD,2025-01-10,4336,GLBL,Global
FBXD,2025-01-10,2557,ESAW,Europe South America West
FBXD,2025-01-10,940,PANA,China North America East - West Spread
FBXD,2025-01-10,5957,CNAW,China North America West
FBXD,2025-01-10,541,NAEE,North America East Europe
FBXD,2025-01-10,480,MEDC,Mediterranean China
FBXD,2025-01-10,2242,ENAE,Europe North America East
FBXD,2025-01-10,524,NAEC,North America East China
FBXD,2025-01-10,5733,CNER,China North Europe
FBXD,2025-01-10,520,NERC,North Europe China
FBXD,2025-01-09,377,NAWC,North America West China
FBXD,2025-01-09,6897,CNAE,China North America East
FBXD,2025-01-09,5703,CMED,China Mediterranean
FBXD,2025-01-09,914,ESAE,Europe South America East
FBXD,2025-01-09,2271,ENAE,Europe North America East
FBXD,2025-01-09,940,PANA,China North America East - West Spread
FBXD,2025-01-09,4337,GLBL,Global
FBXD,2025-01-09,2557,ESAW,Europe South America West
FBXD,2025-01-09,5957,CNAW,China North America West
FBXD,2025-01-09,574,NAEE,North America East Europe
FBXD,2025-01-09,480,MEDC,Mediterranean China
FBXD,2025-01-09,5777,CNER,China North Europe
FBXD,2025-01-09,513,NAEC,North America East China
FBXD,2025-01-09,515,NERC,North Europe China
FBXD,2025-01-08,377,NAWC,North America West China
FBXD,2025-01-08,507,NERC,North Europe China
FBXD,2025-01-08,914,ESAE,Europe South America East
FBXD,2025-01-08,2271,ENAE,Europe North America East
FBXD,2025-01-08,4229,GLBL,Global
FBXD,2025-01-08,997,PANA,China North America East - West Spread
FBXD,2025-01-08,5902,CNAW,China North America West
FBXD,2025-01-08,5704,CMED,China Mediterranean
FBXD,2025-01-08,6899,CNAE,China North America East
FBXD,2025-01-08,480,MEDC,Mediterranean China
FBXD,2025-01-08,5652,CNER,China North Europe
FBXD,2025-01-08,513,NAEC,North America East China
FBXD,2025-01-08,574,NAEE,North America East Europe
FBXD,2025-01-08,2557,ESAW,Europe South America West
FBXD,2025-01-07,386,NAWC,North America West China
FBXD,2025-01-07,6899,CNAE,China North America East
FBXD,2025-01-07,520,NERC,North Europe China
FBXD,2025-01-07,5770,CMED,China Mediterranean
FBXD,2025-01-07,2271,ENAE,Europe North America East
FBXD,2025-01-07,4306,GLBL,Global
FBXD,2025-01-07,914,ESAE,Europe South America East
FBXD,2025-01-07,2557,ESAW,Europe South America West
FBXD,2025-01-07,997,PANA,China North America East - West Spread
FBXD,2025-01-07,5902,CNAW,China North America West
FBXD,2025-01-07,511,NAEC,North America East China
FBXD,2025-01-07,574,NAEE,North America East Europe
FBXD,2025-01-07,480,MEDC,Mediterranean China
FBXD,2025-01-07,5643,CNER,China North Europe
FBXD,2025-01-06,413,NAWC,North America West China
FBXD,2025-01-06,6899,CNAE,China North America East
FBXD,2025-01-06,5475,CMED,China Mediterranean
FBXD,2025-01-06,914,ESAE,Europe South America East
FBXD,2025-01-06,2557,ESAW,Europe South America West
FBXD,2025-01-06,4229,GLBL,Global
FBXD,2025-01-06,5902,CNAW,China North America West
FBXD,2025-01-06,520,NERC,North Europe China
FBXD,2025-01-06,532,NAEC,North America East China
FBXD,2025-01-06,480,MEDC,Mediterranean China
FBXD,2025-01-06,684,NAEE,North America East Europe
FBXD,2025-01-06,2271,ENAE,Europe North America East
FBXD,2025-01-06,5394,CNER,China North Europe
FBXD,2025-01-06,997,PANA,China North America East - West Spread
FBXD,2025-01-03,413,NAWC,North America West China
FBXD,2025-01-03,6934,CNAE,China North America East
FBXD,2025-01-03,5630,CMED,China Mediterranean
FBXD,2025-01-03,546,NERC,North Europe China
FBXD,2025-01-03,914,ESAE,Europe South America East
FBXD,2025-01-03,2272,ENAE,Europe North America East
FBXD,2025-01-03,4259,GLBL,Global
FBXD,2025-01-03,2513,ESAW,Europe South America West
FBXD,2025-01-03,5929,CNAW,China North America West
FBXD,2025-01-03,480,MEDC,Mediterranean China
FBXD,2025-01-03,684,NAEE,North America East Europe
FBXD,2025-01-03,5394,CNER,China North Europe
FBXD,2025-01-03,532,NAEC,North America East China
FBXD,2025-01-03,1005,PANA,China North America East - West Spread
FBXD,2025-01-02,6934,CNAE,China North America East
FBXD,2025-01-02,519,NERC,North Europe China
FBXD,2025-01-02,5630,CMED,China Mediterranean
FBXD,2025-01-02,4322,GLBL,Global
FBXD,2025-01-02,2272,ENAE,Europe North America East
FBXD,2025-01-02,914,ESAE,Europe South America East
FBXD,2025-01-02,5929,CNAW,China North America West
FBXD,2025-01-02,413,NAWC,North America West China
FBXD,2025-01-02,532,NAEC,North America East China
FBXD,2025-01-02,480,MEDC,Mediterranean China
FBXD,2025-01-02,684,NAEE,North America East Europe
FBXD,2025-01-02,5721,CNER,China North Europe
FBXD,2025-01-02,2513,ESAW,Europe South America West
FBXD,2025-01-02,1005,PANA,China North America East - West Spread
FBXD,2024-12-24,339,NAWC,North America West China
FBXD,2024-12-24,5491,CMED,China Mediterranean
FBXD,2024-12-24,423,NERC,North Europe China
FBXD,2024-12-24,811,ESAE,Europe South America East
FBXD,2024-12-24,2279,ENAE,Europe North America East
FBXD,2024-12-24,2580,ESAW,Europe South America West
FBXD,2024-12-24,1262,PANA,China North America East - West Spread
FBXD,2024-12-24,3840,GLBL,Global
FBXD,2024-12-24,6087,CNAE,China North America East
FBXD,2024-12-24,4825,CNAW,China North America West
FBXD,2024-12-24,480,MEDC,Mediterranean China
FBXD,2024-12-24,576,NAEE,North America East Europe
FBXD,2024-12-24,464,NAEC,North America East China
FBXD,2024-12-24,5339,CNER,China North Europe
FBXD,2024-12-23,6144,CNAE,China North America East
FBXD,2024-12-23,339,NAWC,North America West China
FBXD,2024-12-23,5451,CMED,China Mediterranean
FBXD,2024-12-23,811,ESAE,Europe South America East
FBXD,2024-12-23,2279,ENAE,Europe North America East
FBXD,2024-12-23,3769,GLBL,Global
FBXD,2024-12-23,4825,CNAW,China North America West
FBXD,2024-12-23,423,NERC,North Europe China
FBXD,2024-12-23,480,MEDC,Mediterranean China
FBXD,2024-12-23,462,NAEC,North America East China
FBXD,2024-12-23,576,NAEE,North America East Europe
FBXD,2024-12-23,4971,CNER,China North Europe
FBXD,2024-12-23,2580,ESAW,Europe South America West
FBXD,2024-12-23,1319,PANA,China North America East - West Spread
FBXD,2024-12-20,335,NAWC,North America West China
FBXD,2024-12-20,5750,CMED,China Mediterranean
FBXD,2024-12-20,780,ESAE,Europe South America East
FBXD,2024-12-20,2525,ENAE,Europe North America East
FBXD,2024-12-20,3730,GLBL,Global
FBXD,2024-12-20,423,NERC,North Europe China
FBXD,2024-12-20,4557,CNAW,China North America West
FBXD,2024-12-20,6011,CNAE,China North America East
FBXD,2024-12-20,576,NAEE,North America East Europe
FBXD,2024-12-20,454,NAEC,North America East China
FBXD,2024-12-20,4971,CNER,China North Europe
FBXD,2024-12-20,1454,PANA,China North America East - West Spread
FBXD,2024-12-20,2572,ESAW,Europe South America West
FBXD,2024-12-20,448,MEDC,Mediterranean China
FBXD,2024-12-19,335,NAWC,North America West China
FBXD,2024-12-19,6011,CNAE,China North America East
FBXD,2024-12-19,5601,CMED,China Mediterranean
